"","x1","x2","y"
"1",9.48893477208912,-2.50167797785252,0
"2",-1.67466945480555,-0.455681206658483,0
"3",-7.27274355478585,-8.02457985002548,0
"4",2.30704817920923,-6.54880622867495,1
"5",9.56195287872106,1.48839630186558,0
"6",-6.37501560151577,9.95163174811751,0
"7",-2.30048591736704,8.87483045924455,0
"8",-4.38653832301497,5.98629471380264,1
"9",-8.38583672884852,7.13939664885402,0
"10",-9.56893423572183,-4.07979310955852,0
"11",-5.33722075168043,2.59958141017705,1
"12",7.53454661928117,4.49805492069572,0
"13",-3.1362043460831,-5.43467164505273,1
"14",6.58025323878974,0.950917396694422,1
"15",0.658868784084916,9.40938391722739,0
"16",8.31408411730081,-8.61765265930444,0
"17",-4.69695884734392,0.126702049747109,0
"18",-5.7200399460271,-0.0804984662681818,1
"19",4.01022172998637,-6.24057230073959,1
"20",-9.89327395800501,9.09212714526802,0
"21",-7.29325713124126,-7.6631148532033,0
"22",4.08610205166042,-1.007766937837,0
"23",7.45105645619333,-5.81733396742493,0
"24",-6.21363937389106,4.52239586506039,0
"25",-0.14940410386771,5.89216914959252,1
"26",-1.6683229804039,-4.43021288141608,0
"27",-7.9835165431723,9.86135074403137,0
"28",-1.43789370544255,8.17811718210578,0
"29",-0.722447875887156,6.30394888110459,1
"30",5.32986639533192,8.87415414210409,0
"31",-4.39104217104614,0.98396772518754,0
"32",-2.64254667796195,4.8432355420664,1
"33",9.89414964336902,-7.45865126606077,0
"34",-6.56886456999928,2.65415073838085,1
"35",-4.29131997283548,6.07420720625669,1
"36",-3.83637785445899,5.98675855901092,1
"37",4.55479644238949,-2.64843817800283,1
"38",-9.62415338959545,-0.636200518347323,0
"39",-0.216834843158722,-4.59364503622055,0
"40",-3.07917656842619,4.50856303330511,1
"41",-3.906568903476,3.55139237828553,1
"42",4.38843522686511,7.74759921710938,0
"43",5.7330531720072,-4.00457806419581,1
"44",-1.84888510964811,-6.65901639964432,1
"45",5.82523396238685,-8.06333115324378,0
"46",-6.54692337848246,-3.55614630039781,1
"47",8.66570516489446,-3.28308014664799,0
"48",6.11064598429948,-5.90840268414468,0
"49",-2.06656323280185,3.30170685425401,0
"50",-6.50365798268467,-6.25866181682795,0
"51",4.20334337279201,0.874931211583316,0
"52",-2.02456342522055,-5.82244019955397,1
"53",9.79152776766568,-0.429303841665387,0
"54",9.31075523607433,-4.55115158576518,0
"55",4.31851990520954,-7.51512014307082,0
"56",5.58622206095606,-6.48917629849166,0
"57",6.00311402231455,-4.93757498450577,0
"58",1.94642564281821,5.76526814606041,1
"59",4.96430159080774,2.91277958545834,1
"60",0.233201142400503,-6.83211432304233,1
"61",-7.8479077341035,0.092722587287426,0
"62",7.4909728160128,9.07628165092319,0
"63",-1.25583641696721,1.16877682972699,0
"64",-4.49622099753469,6.34689703583717,0
"65",6.05579522904009,5.77316822484136,0
"66",-8.14013724215329,4.99317968264222,0
"67",-1.83085869532079,-5.67663727793843,1
"68",-6.3708022935316,-5.07932258304209,0
"69",-1.97166897822171,5.40604104753584,1
"70",-7.54042492713779,3.38949693832546,0
"71",-9.18072861619294,4.28299739491194,0
"72",-0.649401722475886,-0.666731344535947,0
"73",-2.75927770417184,0.571898212656379,0
"74",4.80595480650663,-8.37142895907164,0
"75",5.78313456382602,-8.74263702891767,0
"76",-3.29666866920888,-9.83505274169147,0
"77",3.72195568867028,-1.94923221599311,0
"78",-1.64977341424674,-6.39465664513409,1
"79",4.93781868368387,-6.9230560073629,0
"80",-3.53156702592969,-8.76653401181102,0
"81",-4.75890249945223,7.28913579601794,0
"82",-5.63925463706255,0.342589267529547,1
"83",-7.58642867207527,-8.49317338317633,0
"84",1.20744772255421,2.80169870238751,0
"85",-3.53554946836084,9.97293449938297,0
"86",6.25135311391205,3.93465952947736,1
"87",-3.15160716418177,5.09320879820734,1
"88",3.83335899095982,3.27848062850535,1
"89",4.724638662301,-1.59855837933719,0
"90",0.864453688263893,2.70086252130568,0
"91",9.58294916432351,1.14754012320191,0
"92",-0.249347952194512,-9.11593436263502,0
"93",3.80327597726136,8.40727840084583,0
"94",-5.67795345559716,0.879151257686317,1
"95",9.18174882419407,6.33543299976736,0
"96",-8.50029649212956,-9.70937837846577,0
"97",7.58429607376456,1.81267006788403,0
"98",9.47656319942325,-2.05404612701386,0
"99",-7.1058033965528,8.95476472564042,0
"100",-6.83879472780973,-8.04748808499426,0
"101",-7.70937396679074,9.49384388513863,0
"102",4.25070860423148,-9.85239025671035,0
"103",-6.17944825906307,2.04194207210094,1
"104",7.81101370230317,7.25101303309202,0
"105",8.71947731357068,-6.12406655680388,0
"106",2.11295511573553,8.8677964406088,0
"107",-7.21939464099705,3.62897746264935,0
"108",3.57799803838134,-3.77395919058472,1
"109",-6.98461682535708,-8.99685033597052,0
"110",3.96315957885236,7.03869830351323,0
"111",7.7927036350593,1.49325442966074,0
"112",-9.11456361413002,8.30691351555288,0
"113",7.97443102113903,9.7088714549318,0
"114",-6.90520887728781,-4.43537189159542,0
"115",5.03562844824046,4.80832971166819,1
"116",4.56160586792976,3.79327318165451,1
"117",6.46167528349906,-7.85978410393,0
"118",-8.79041263367981,6.98059149552137,0
"119",2.96306723263115,6.97588768787682,0
"120",5.06355837453157,3.59727527014911,1
"121",3.62294537946582,-8.16573460120708,0
"122",3.08162430301309,5.39352322462946,1
"123",-0.234168539755046,2.15674816165119,0
"124",-8.87119598221034,7.38912191707641,0
"125",-1.73850455787033,-2.13246015366167,0
"126",0.00588629394769669,2.75950277224183,0
"127",9.9372534872964,2.5244269752875,0
"128",7.60690077207983,8.75278380233794,0
"129",-2.35168506857008,2.28241865057498,0
"130",7.48069598339498,-0.0379077671095729,1
"131",3.18289661314338,1.82113756425679,0
"132",-4.33814950287342,9.55195180140436,0
"133",0.879481714218855,3.23686638381332,0
"134",-5.36841791588813,-8.16244606394321,0
"135",1.18541489355266,3.78535962663591,0
"136",7.60927773080766,1.72644918318838,0
"137",7.95835310127586,4.67407434247434,0
"138",5.34889620728791,9.43589887116104,0
"139",-3.37240130640566,-4.7817782824859,1
"140",1.5892257867381,-7.03781235031784,1
"141",-0.508307740092278,6.58513917122036,1
"142",5.85597089026123,-0.268675964325666,1
"143",-5.00512816477567,1.22710958123207,1
"144",0.960449208505452,-6.3674588734284,1
"145",-1.84550106991082,6.46411112975329,1
"146",3.2253459142521,5.41181091219187,1
"147",-3.03409969434142,-6.19378441013396,1
